fiscal_date,sales,cost_of_goods,gross_profit,operating_income,other_income_expense,net_income,eps_basic,eps_diluted,basic_shares_outstanding,diluted_shares_outstanding,ebitda,net_income_continuous_operations,minority_interests,preferred_stock_dividends,research_and_development,selling_general_and_administrative,other_operating_expenses,income,expense,symbol
31/12/2023,23385000.0,,,-134429000.0,,-112961000.0,-1.96,-1.96,57519929.0,57519929.0,-130421000.0,-112961000.0,,,129508000.0,28306000.0,,21468000.0,,IDYA
31/12/2022,50931000.0,,,-62502000.0,,-58655000.0,-1.42,-1.42,41444696.0,41444696.0,-58987000.0,-58655000.0,,2159000.0,89536000.0,23897000.0,,3847000.0,,IDYA
31/12/2021,27941000.0,,,-50268000.0,,-49762000.0,-1.41,-1.41,35252443.0,35252443.0,-47236000.0,-49762000.0,,719000.0,58158000.0,20051000.0,,506000.0,,IDYA
31/12/2020,19538000.0,,,-35344000.0,,-34495000.0,-1.4,-1.4,24721775.0,24721775.0,-33963000.0,-34495000.0,,58000.0,39698000.0,15184000.0,,849000.0,,IDYA
31/03/2023,1359120000000.0,888727000000.0,470387000000.0,144602000000.0,,100170000000.0,175.97,175.96,534540000.0,534540000.0,226847000000.0,140033000000.0,-6104000000.0,0.0,25867000000.0,313505000000.0,27396000000.0,6099000000.0,14994000000.0,AJINY
31/03/2022,1149370000000.0,723472000000.0,425897000000.0,123587000000.0,,80228000000.0,139.42,139.42,543131000.0,543131000.0,197674000000.0,122472000000.0,-4503000000.0,0.0,24842000000.0,281124000000.0,23132000000.0,6868000000.0,8968000000.0,AJINY
31/03/2021,1071450000000.0,665234000000.0,406219000000.0,99806000000.0,,66280000000.0,108.36,108.32,548344000.0,548344000.0,168066000000.0,98320000000.0,-6864000000.0,0.0,25900000000.0,268499000000.0,36450000000.0,3900000000.0,6701000000.0,AJINY
31/03/2020,1100040000000.0,696166000000.0,403873000000.0,51219000000.0,,28969000000.0,34.37,34.35,548145000.0,548145000.0,118790000000.0,49475000000.0,-10132000000.0,0.0,27596000000.0,274595000000.0,58035000000.0,8030000000.0,8009000000.0,AJINY
30/06/2023,980000000.0,,980000000.0,226000000.0,,25000000.0,0.28,0.225,88600000.0,88600000.0,676000000.0,,,,,101000000.0,207000000.0,4000000.0,199000000.0,CHRYY
30/06/2022,965000000.0,,965000000.0,309000000.0,,64000000.0,0.7,0.55,89600000.0,89600000.0,614000000.0,,,,,89000000.0,201000000.0,,142000000.0,CHRYY
30/06/2021,879000000.0,,879000000.0,156000000.0,3000000.0,47000000.0,0.55,0.4,89200000.0,89200000.0,650000000.0,,,,,86000000.0,212000000.0,1000000.0,153000000.0,CHRYY
30/06/2020,959000000.0,,959000000.0,246000000.0,6000000.0,52000000.0,0.6,0.5,88800000.0,88800000.0,660000000.0,,,,,93000000.0,218000000.0,12000000.0,185000000.0,CHRYY
30/06/2023,,,,,,,0.683,0.682,474165337.0,474165337.0,,,,,,,,,,HRGLF
30/06/2022,583000000.0,155500000.0,427500000.0,271000000.0,,215800000.0,0.456,0.456,473948642.0,473948642.0,285800000.0,215800000.0,500000.0,0.0,,58900000.0,82500000.0,0.0,500000.0,HRGLF
30/06/2021,631000000.0,119800000.0,511200000.0,366100000.0,,296300000.0,0.626,0.625,473790775.0,473790775.0,382300000.0,296300000.0,400000.0,0.0,,45000000.0,84900000.0,1400000.0,700000.0,HRGLF
30/06/2020,550900000.0,101200000.0,449700000.0,336000000.0,,313200000.0,0.661,0.659,473835858.0,473835858.0,352100000.0,313200000.0,-100000.0,0.0,,23900000.0,76100000.0,2800000.0,700000.0,HRGLF
30/06/2023,183562864.0,,,128041969.0,-87620787.0,35969573.0,,,,,111089837.0,35969573.0,,,,49948003.0,5461971.0,,3272636.0,PRIF.PR.L
31/12/2022,345530000.0,229287000.0,116243000.0,-48753000.0,-1341000.0,-51081000.0,-9.2,-9.2,2615500.0,2615500.0,46477000.0,-51081000.0,27024000.0,,13615000.0,106923000.0,41267000.0,,,ISPO
31/12/2021,234747000.0,152747000.0,82000000.0,-30645000.0,9062000.0,-22218000.0,-9.468191,-9.468191,2346594.0,2346594.0,-35432000.0,-22218000.0,0.0,,4914000.0,78298000.0,26814000.0,,,ISPO
31/12/2020,165590000.0,100599000.0,64991000.0,-212000.0,214000.0,-540000.0,-0.230121,-0.230121,2346594.0,2346594.0,4206000.0,-540000.0,0.0,,2787000.0,40704000.0,18814000.0,,542000.0,ISPO
31/12/2022,850000.0,,,,,-1746000.0,-0.31,-0.31,5772396.0,5772396.0,,-1789000.0,,43000.0,,1413000.0,,,,OXBR
31/12/2021,10225000.0,,,,,8656000.0,1.49,1.49,5735779.0,5735779.0,,8565000.0,,91000.0,,1305000.0,,,,OXBR
31/12/2020,1214000.0,,,,,88000.0,-0.01,-0.01,5733587.0,5733587.0,,-50000.0,,138000.0,,1028000.0,,,,OXBR
31/12/2022,21552000000.0,12544000000.0,9008000000.0,3953000000.0,,2828000000.0,3.065,3.065,908432600.0,908432600.0,5121000000.0,3953000000.0,-44000000.0,0.0,163000000.0,4907000000.0,99000000.0,11000000.0,128000000.0,LFCBY
31/12/2021,17480000000.0,10150000000.0,7330000000.0,3141000000.0,,2429000000.0,2.63,2.63,908432600.0,908432600.0,4072000000.0,3141000000.0,-39000000.0,0.0,140000000.0,4037000000.0,90000000.0,1000000.0,63000000.0,LFCBY
31/12/2020,13782000000.0,7968000000.0,5814000000.0,2269000000.0,,1685000000.0,0.367,0.367,908432600.0,908432600.0,3041000000.0,2269000000.0,-20000000.0,0.0,121000000.0,3412000000.0,63000000.0,1000000.0,62000000.0,LFCBY
31/12/2022,344300000.0,225500000.0,118800000.0,30600000.0,,24900000.0,0.2136,0.2132,116556818.0,116556818.0,37200000.0,31000000.0,,0.0,,88200000.0,,800000.0,400000.0,FQVTY
31/12/2021,311100000.0,180200000.0,130900000.0,55600000.0,,44600000.0,0.3829,0.3819,116536876.0,116536876.0,60600000.0,55600000.0,,0.0,,75300000.0,,300000.0,300000.0,FQVTY
31/12/2020,252100000.0,135800000.0,116300000.0,51300000.0,,41700000.0,0.3586,0.3576,116277921.0,116277921.0,55600000.0,51600000.0,,0.0,,65000000.0,,500000.0,200000.0,FQVTY
31/12/2022,539686.0,,,-2625130.0,-44219.0,-2669349.0,-0.08,-0.08,32070233.0,32070233.0,-2405759.0,-2669349.0,,,609127.0,,2555689.0,,,REFR
31/12/2021,1263034.0,,,-1838815.0,-7537.0,-1846352.0,-0.06,-0.06,31646520.0,31646520.0,-1654765.0,-1846352.0,,,580000.0,,2521849.0,,,REFR
31/12/2020,828450.0,,,-2577389.0,236525.0,-2340864.0,-0.07,-0.07,31487785.0,31487785.0,-2746832.0,-2340864.0,,,628304.0,,2777535.0,,,REFR
31/12/2022,104283.0,51631.0,52652.0,-1205223.0,,-1204994.0,-0.01,-0.01,118721045.0,118721045.0,-1177686.0,-1204994.0,,,,1046648.0,228820.0,,,YBGJ
31/12/2021,1244373.0,423726.0,820647.0,-1542865.0,,-1542438.0,-0.01,-0.01,118130820.0,118130820.0,-1521463.0,-1542438.0,,,,1492943.0,802313.0,,,YBGJ
31/12/2020,1353868.0,114272.0,1239596.0,-711798.0,,-711801.0,-0.006023,-0.006023,118177885.0,118177885.0,-698735.0,-711801.0,,,,1200843.0,737489.0,,,YBGJ
31/12/2023,6215000000.0,,,,,967000000.0,,,,,,967000000.0,0.0,,,2765000000.0,,,,KEY.PR.J
31/12/2022,7026000000.0,,,,,1917000000.0,,,,,,1917000000.0,0.0,,,2780000000.0,,,,KEY.PR.J
31/12/2021,7038000000.0,,,,,2625000000.0,,,,,,2625000000.0,0.0,,,2813000000.0,,,,KEY.PR.J
31/12/2020,6490000000.0,,,,,1343000000.0,,,,,,1343000000.0,0.0,106000000.0,,2571000000.0,,,,KEY.PR.J
31/12/2023,82089000.0,,,,,75224000.0,,,,,,75938000.0,714000.0,,,6029000.0,6000.0,,,NCDL
31/12/2022,49032000.0,,,,,45198000.0,0.315347,0.315347,54815740.0,54815740.0,,17286000.0,-27912000.0,,,3810000.0,,,,NCDL
31/12/2021,23233000.0,,,,,21072000.0,0.497412,0.497412,54815740.0,54815740.0,,27266000.0,6194000.0,,,2161000.0,,,,NCDL
31/12/2020,4225000.0,,,,,2145000.0,0.039131,0.039131,54815740.0,54815740.0,,2145000.0,,,,2080000.0,,,,NCDL
31/12/2023,12147412000.0,6817976000.0,5329436000.0,2660654000.0,-145199000.0,2362310000.0,11.14,11.1,211569931.0,211569931.0,4866846000.0,2362310000.0,,,,,68205000.0,162726000.0,1006406000.0,ETR
31/12/2022,13764237000.0,8488886000.0,5275351000.0,1887311000.0,158667000.0,1097138000.0,5.4,5.37,204450354.0,204450354.0,4000053000.0,1097138000.0,,,,,893479000.0,,987818000.0,ETR
31/12/2021,11742896000.0,6871030000.0,4871866000.0,2109251000.0,-394930000.0,1118719000.0,5.57,5.54,200941511.0,200941511.0,4580883000.0,1118719000.0,,,,,418039000.0,430466000.0,834694000.0,ETR
31/12/2020,10113636000.0,5655422000.0,4458214000.0,1795818000.0,-117826000.0,1406653000.0,6.94,6.9,200106945.0,200106945.0,4235753000.0,1406653000.0,,,,,396470000.0,392818000.0,785663000.0,ETR
31/12/2022,0.0,,,-40800000.0,40000.0,-42350000.0,-4.0,-4.0,10593034.0,10593034.0,-40325000.0,-42350000.0,,,30078000.0,10722000.0,,199000.0,1789000.0,ACHV
31/12/2021,0.0,,,-33094000.0,-75000.0,-33152000.0,-4.08,-4.08,8119836.0,8119836.0,-32902000.0,-33152000.0,,,23966000.0,9128000.0,,17000.0,0.0,ACHV
31/12/2020,0.0,,,-14750000.0,-49000.0,-14730000.0,-5.42,-5.42,2718909.0,2718909.0,-14475000.0,-14730000.0,,,6882000.0,7868000.0,,69000.0,0.0,ACHV
31/12/2022,563238000.0,183199000.0,380039000.0,-980407000.0,1701000.0,-971233000.0,-9.35,-9.35,103908948.0,103908948.0,-857860000.0,-971233000.0,,0.0,421868000.0,938578000.0,,9458000.0,,BNR
31/12/2021,507862000.0,143716000.0,364146000.0,-797064000.0,-655000.0,-796697000.0,-7.65,-7.65,104207859.0,104207859.0,-745642000.0,-796697000.0,,0.0,367858000.0,793352000.0,,3457000.0,1536000.0,BNR
31/12/2020,429903000.0,115981000.0,313922000.0,-412405000.0,-231000.0,-407235000.0,-6.88,-6.88,68634479.0,68634479.0,-373915000.0,-407235000.0,,64688000.0,263940000.0,462387000.0,,6068000.0,667000.0,BNR
31/12/2022,1872860000.0,393027000.0,1479833000.0,970259000.0,,-510940000.0,-0.12,-0.12,4596839000.0,4596839000.0,26452000.0,-272954000.0,-18104000.0,0.0,,198034000.0,67467000.0,25511000.0,543576000.0,YUXXF
31/12/2021,1796686000.0,357308000.0,1439378000.0,947891000.0,,674562000.0,0.19,0.17,3368303000.0,3368303000.0,1511178000.0,938170000.0,-29559000.0,0.0,,165655000.0,64637000.0,26142000.0,327213000.0,YUXXF
31/12/2020,1758732000.0,310134000.0,1448598000.0,972796000.0,,587121000.0,0.18,0.16,3221385000.0,3221385000.0,1623822000.0,791088000.0,-21626000.0,0.0,,164827000.0,69422000.0,31985000.0,445266000.0,YUXXF
31/12/2022,8426000000.0,5705000000.0,2721000000.0,-466000000.0,,-541000000.0,-1.448572,-1.448572,374671746.0,374671746.0,301000000.0,-531000000.0,20000000.0,0.0,,375000000.0,254000000.0,2000000.0,128000000.0,XXLLY
31/12/2021,9597000000.0,5649000000.0,3948000000.0,614000000.0,,194000000.0,0.505669,0.505669,384394059.0,384394059.0,1357000000.0,466000000.0,-6000000.0,0.0,,443000000.0,201000000.0,0.0,107000000.0,XXLLY
31/12/2020,10423000000.0,6519000000.0,3904000000.0,364000000.0,,126000000.0,0.359922,0.359441,333406015.0,333406015.0,1088000000.0,191000000.0,-6000000.0,0.0,,482000000.0,261000000.0,0.0,144000000.0,XXLLY
31/12/2022,0.0,46000.0,-46000.0,-6820000.0,1755000.0,-2161000.0,-0.03,-0.03,88185000.0,88185000.0,-8529000.0,-2161000.0,,,,5888000.0,886000.0,,,MARIF
31/12/2021,0.0,48000.0,-48000.0,-17235000.0,197000.0,-18806000.0,-0.22,-0.22,85475000.0,85475000.0,-17384000.0,-18728000.0,,,,10317000.0,6870000.0,,442000.0,MARIF
31/12/2020,0.0,153000.0,-153000.0,-6986000.0,12796000.0,2019000.0,0.03,0.03,65078000.0,65078000.0,-6754000.0,3312000.0,,,,3082000.0,3391000.0,,2498000.0,MARIF
31/03/2023,574245.0,,,-11898638.0,-142121.0,-12029786.0,-5.9,-5.9,2053743.0,2053743.0,-11515625.0,-12029786.0,0.0,,,12472883.0,,10973.0,,AEMD
31/03/2022,294165.0,,,-10420885.0,,-10420885.0,-7.1,-7.1,1475696.0,1475696.0,-10297200.0,-10420885.0,4794.0,,,10715050.0,,0.0,,AEMD
31/03/2021,659104.0,,,-7891499.0,,-7891499.0,-6.5,-6.5,1209088.0,1209088.0,-7851560.0,-7891499.0,4790.0,,,8550603.0,,,1580.0,AEMD
31/03/2020,650187.0,,,-5929988.0,-395821.0,-6380041.0,-18.7,-18.7,341484.0,341484.0,-5903622.0,-6380041.0,6093.0,,,6580175.0,,,54232.0,AEMD
31/12/2022,1578351000.0,1196525000.0,381826000.0,221189000.0,,133059000.0,0.615,0.615,150438876.0,150438876.0,404105000.0,220403000.0,-40375000.0,0.0,,68484000.0,39763000.0,944000.0,33270000.0,HHULY
31/12/2021,1465422000.0,1088011000.0,377411000.0,229448000.0,,132897000.0,0.75,0.75,149612992.0,149612992.0,404405000.0,228175000.0,-20557000.0,0.0,,66268000.0,28418000.0,524000.0,32005000.0,HHULY
31/12/2020,1299831000.0,1019704000.0,280127000.0,126805000.0,,74133000.0,0.29,0.29,146481254.0,146481254.0,302150000.0,123565000.0,-31558000.0,0.0,,52057000.0,22315000.0,623000.0,33041000.0,HHULY
31/12/2023,5447000.0,422000.0,5025000.0,-343013000.0,-5038000.0,-325104000.0,,,,,-341346000.0,-325104000.0,,,150487000.0,197551000.0,,22947000.0,,SWTX
31/12/2022,0.0,0.0,0.0,-280674000.0,-2890000.0,-277417000.0,-5.21,-5.21,53290528.0,53290528.0,-279909000.0,-277417000.0,,,146122000.0,134552000.0,,6147000.0,,SWTX
31/12/2021,0.0,0.0,0.0,-173468000.0,-988000.0,-173910000.0,-3.59,-3.59,48497790.0,48497790.0,-172978000.0,-173910000.0,,0.0,101676000.0,71792000.0,,546000.0,,SWTX
31/12/2020,35000000.0,,,-46324000.0,-580000.0,-45574000.0,-1.05,-1.05,43300063.0,43300063.0,-45975000.0,-45574000.0,,0.0,51859000.0,29465000.0,,1330000.0,,SWTX
30/06/2023,,,,-3567417.0,130584.0,-3394249.0,,,102578072.0,,-3567417.0,,,,,2920720.0,646697.0,42584.0,,GUELF
30/06/2022,,,,-7586272.0,192612.0,-7393327.0,-0.0713,-0.0713,103626214.0,103626214.0,-7575532.0,,,,,6125260.0,1461012.0,333.0,,GUELF
30/06/2021,,,,-1004178.0,271814.0,-732257.0,-0.0173,-0.0173,42214981.0,42214981.0,-977902.0,,,,,763826.0,240352.0,107.0,,GUELF
30/06/2020,,,,-2278016.0,-558262.0,-2830305.0,-0.0789,-0.0789,35857074.0,35857074.0,-2260532.0,,,,,718936.0,1541596.0,5973.0,,GUELF
31/12/2022,26634324.0,16826696.0,9807628.0,-29860193.0,-1261148.0,-31124282.0,-0.53,-0.53,58799439.0,58799439.0,-29639023.0,-31124281.0,,,,35937593.0,3509058.0,,2941.0,RVLCF
31/12/2021,11079455.0,8892975.0,2186480.0,-22843368.0,-1453941.0,-24304604.0,-0.57,-0.57,42639653.0,42639653.0,-22630839.0,-24304602.0,,,,22843346.0,1973974.0,,7295.0,RVLCF
31/12/2020,1545314.0,855001.0,690313.0,-5701202.0,-1186231.0,-6900198.0,-0.129641,-0.129641,53225498.0,53225498.0,-5488122.0,-6900198.0,,,,5450997.0,727438.0,,12765.0,RVLCF
31/05/2018,0.0,0.0,0.0,-432612.0,-100000.0,-606506.0,-0.02,-0.02,25571134.0,25571134.0,-532612.0,,,,,432612.0,,,73894.0,ATVK
31/12/2022,150519000.0,169504000.0,-18985000.0,-31861000.0,,-39990000.0,-0.0871,-0.0871,393525771.0,393525771.0,6205000.0,-44259000.0,5711000.0,0.0,,5561000.0,529000.0,10000.0,11999000.0,HUMRF
31/12/2021,162777000.0,158220000.0,4557000.0,-6811000.0,,-12739000.0,-0.0322,-0.0322,392676809.0,392676809.0,32897000.0,-14356000.0,83000.0,0.0,,3790000.0,506000.0,2000.0,5744000.0,HUMRF
31/12/2020,185072000.0,142089000.0,42983000.0,32294000.0,,25148000.0,0.0535,0.0502,355380149.0,355380149.0,72435000.0,26283000.0,-6126000.0,0.0,,2618000.0,234000.0,127000.0,6405000.0,HUMRF
31/12/2022,138826000.0,84434000.0,54392000.0,4658000.0,1315000.0,5432000.0,,,,,20276000.0,5432000.0,,,4401000.0,33608000.0,,41000.0,405000.0,CCLDP
31/12/2021,139599000.0,86918000.0,52681000.0,3019000.0,414000.0,2836000.0,,,,,19172000.0,2836000.0,,,4408000.0,33059000.0,,15000.0,455000.0,CCLDP
31/12/2020,105122000.0,64821000.0,40301000.0,-8308000.0,44000.0,-8813000.0,,,,,4750000.0,-8813000.0,,,9311000.0,29393000.0,,42000.0,488000.0,CCLDP
31/12/2021,10409713.0,8922215.0,1487498.0,-32469147.0,-227094307.0,-263406976.0,-1.6,-1.6,164643046.0,164643046.0,-44282433.0,-263406976.0,,,0.0,32630757.0,1325888.0,,3549410.0,RECAF
31/12/2020,0.0,0.0,0.0,-7266591.0,-213084.0,-7479675.0,-0.09,-0.09,84106866.0,84106866.0,-7282138.0,-7479675.0,,,,7266591.0,,,0.0,RECAF
31/12/2022,94907000.0,41624000.0,53283000.0,47159000.0,,52768000.0,0.0487,0.0487,1083640000.0,1083640000.0,58955000.0,52768000.0,,0.0,,5726000.0,398000.0,1094000.0,15085000.0,SBBSF
31/12/2021,81913000.0,29960000.0,51953000.0,46265000.0,,48818000.0,0.0461,0.0461,1057843000.0,1057843000.0,59575000.0,48818000.0,,0.0,,5328000.0,360000.0,30000.0,12879000.0,SBBSF
31/12/2020,71701000.0,27058000.0,44643000.0,36483000.0,,-42210000.0,-0.0401,-0.0401,1053084000.0,1053084000.0,-26196000.0,-42210000.0,,0.0,,7893000.0,267000.0,54000.0,12906000.0,SBBSF
31/12/2023,3468045000.0,2685812000.0,782233000.0,260200000.0,,142897000.0,6.64,6.5,21519000.0,21519000.0,404743000.0,142897000.0,,,,299418000.0,143921000.0,,68942000.0,PATK
31/12/2022,4881872000.0,3821934000.0,1059938000.0,496170000.0,,328196000.0,14.82,13.49,22140000.0,22140000.0,626927000.0,328196000.0,,,,327513000.0,163026000.0,,60760000.0,PATK
31/12/2021,4078092000.0,3276898000.0,801194000.0,351712000.0,,224915000.0,9.87,9.63,22780000.0,22780000.0,456520000.0,224915000.0,,,,253547000.0,139606000.0,,57890000.0,PATK
31/12/2020,2486597000.0,2027580000.0,459017000.0,173373000.0,,97061000.0,4.27,4.2,22730000.0,22730000.0,246643000.0,97061000.0,,,,146376000.0,98400000.0,,43001000.0,PATK
31/12/2022,55049441.0,41493916.0,13555525.0,-11835064.0,-4481602.0,-19163575.0,-0.28,-0.28,68713880.0,68713880.0,-9037457.0,-19826474.0,128487.0,,,24056821.0,,1031353.0,4541161.0,HWNI
31/12/2021,27206689.0,19013428.0,8193261.0,-3048942.0,-10150430.0,-13002275.0,-1.0,-1.0,19146572.0,19146572.0,-1416674.0,-13677630.0,-337677.0,,,11361326.0,-625487.0,837974.0,1316232.0,HWNI
31/12/2020,9909157.0,4954285.0,4954872.0,-1442236.0,899754.0,-676165.0,-0.012103,-0.012103,57266748.0,57266748.0,-1122426.0,-693083.0,-16918.0,,,6187855.0,,0.0,167521.0,HWNI
31/12/2021,17058060.0,8127278.0,8930782.0,-1056562.0,-1177162.0,-2314380.0,-0.062,-0.062,34618497.0,34618497.0,1364449.0,-2246746.0,,,,8484289.0,460230.0,,,GDBYF
31/12/2020,1994224.0,870531.0,1123693.0,-4591239.0,-232206.0,-4658060.0,-0.277,-0.277,16245109.0,16245109.0,-3887646.0,-4786932.0,,,,5235682.0,7863.0,,,GDBYF
31/07/2020,155909.0,162931.0,-7021.0,-2276497.0,-8967985.0,-11098452.0,-1.761687,-1.761687,11042015.0,11042015.0,6890860.0,-11158704.0,,,262679.0,1816603.0,,85778.0,,GDBYF
31/12/2022,0.0,,,-254681000.0,50000.0,-250461000.0,-12.25,-12.25,20443265.0,20443265.0,-254863000.0,-64772000.0,,,230627000.0,24054000.0,,4170000.0,,SLRN
31/12/2021,0.0,,,-41794000.0,-45000.0,-41839000.0,-2.046591,-2.046591,20443265.0,20443265.0,-41794000.0,-41839000.0,,,38230000.0,3564000.0,,0.0,,SLRN
31/12/2022,0.0,,,-632291.0,-330800.0,-1339948.0,-0.07,-0.07,19153923.0,19153923.0,-602534.0,-1339948.0,,,,632291.0,,29757.0,406614.0,JUDO
31/12/2021,0.0,,,-87178.0,,-87178.0,-0.0048,-0.0048,18168123.0,18168123.0,-87178.0,-87178.0,,,,87178.0,,0.0,0.0,JUDO
31/12/2020,0.0,,,-15258.0,7805.0,-10453.0,-0.05,-0.05,216185.0,216185.0,-15258.0,-10453.0,,,,15258.0,,,3000.0,JUDO
31/12/2023,66407000000.0,,,,297000000.0,1602000000.0,,,,,,1602000000.0,-24000000.0,,,6177000000.0,660000000.0,,1045000000.0,MET.PR.A
31/12/2022,67822000000.0,,,,520000000.0,5302000000.0,,,,,,5302000000.0,-18000000.0,,,5860000000.0,608000000.0,,938000000.0,MET.PR.A
31/12/2021,63653000000.0,,,,545000000.0,6876000000.0,,,,,,6876000000.0,-21000000.0,,,5755000000.0,629000000.0,,920000000.0,MET.PR.A
31/12/2020,66768000000.0,,,,495000000.0,5418000000.0,,,,,,5418000000.0,-11000000.0,,,5775000000.0,764000000.0,,913000000.0,MET.PR.A
31/12/2022,7837000.0,8581000.0,-744000.0,-46505000.0,-29854000.0,-74337000.0,-1.44,-1.44,51528703.0,51528703.0,-12610000.0,-74337000.0,,,9796000.0,35915000.0,-2714000.0,,,ADN
31/12/2021,7069000.0,5406000.0,1663000.0,-44111000.0,22716000.0,-20523000.0,-0.45,-0.45,45814868.0,45814868.0,-65067000.0,-20523000.0,,,3541000.0,41877000.0,-829000.0,,,ADN
31/12/2020,882652.0,513818.0,368834.0,-3073732.0,-41768.0,-3121042.0,-0.15,-0.15,20518894.0,20518894.0,-3025152.0,-3121042.0,,,102538.0,3546856.0,-206828.0,,,ADN
31/12/2017,329283000.0,219944000.0,109339000.0,23756000.0,1048000.0,15026000.0,2.01,2.01,7491000.0,7491000.0,27077000.0,,,,,85583000.0,,,,MCCK
31/12/2023,552764000000.0,403443000000.0,149321000000.0,80002000000.0,,49932000000.0,,,,,100589000000.0,66784000000.0,-107000000.0,0.0,26645000000.0,41031000000.0,1643000000.0,2690000000.0,1167000000.0,VLVLY
31/12/2022,473479000000.0,361741000000.0,111738000000.0,49647000000.0,,32969000000.0,16.09,16.09,2033000000.0,2033000000.0,69725000000.0,45712000000.0,-247000000.0,0.0,22526000000.0,34924000000.0,4641000000.0,1008000000.0,1205000000.0,VLVLY
31/12/2021,372216000000.0,282463000000.0,89753000000.0,42275000000.0,,33243000000.0,16.12,16.12,2033000000.0,2033000000.0,61253000000.0,43074000000.0,-456000000.0,0.0,18027000000.0,28829000000.0,622000000.0,358000000.0,1167000000.0,VLVLY
31/12/2020,338446000000.0,259319000000.0,79127000000.0,29132000000.0,,20074000000.0,9.5,9.5,2033000000.0,2033000000.0,51659000000.0,27484000000.0,-755000000.0,0.0,16798000000.0,31131000000.0,2066000000.0,299000000.0,1349000000.0,VLVLY
31/12/2022,3618902000.0,3126297000.0,492605000.0,264422000.0,5724000.0,140920000.0,0.67,0.67,210552173.0,210552173.0,383912000.0,140343000.0,-577000.0,,,239263000.0,-11080000.0,,43750000.0,ARCO
31/12/2021,2659941000.0,2335882000.0,324059000.0,139519000.0,-12187000.0,45853000.0,0.22,0.22,210386761.0,210386761.0,262098000.0,45486000.0,-367000.0,,,210909000.0,-26369000.0,,49546000.0,ARCO
31/12/2020,1984219000.0,1868784000.0,115435000.0,-66754000.0,-31708000.0,-149386000.0,-0.72,-0.72,208378442.0,208378442.0,62395000.0,-149451000.0,-65000.0,,,171382000.0,10807000.0,,33392000.0,ARCO
31/12/2022,949380812.0,418533483.0,530847329.0,301351168.0,,248600996.0,1.8271,1.8271,136059759.0,136059759.0,344047694.0,301058373.0,0.0,0.0,,72802632.0,15607699.0,10199975.0,7595346.0,JUMSY
31/12/2021,831922951.0,368877731.0,463045220.0,268786406.0,,216585815.0,1.5918,1.5918,136059759.0,136059759.0,306703456.0,263067547.0,0.0,0.0,,50963838.0,12860811.0,4548872.0,7431174.0,JUMSY
31/12/2020,694031354.0,334628433.0,359402921.0,174411607.0,,138665180.0,1.0191,1.0191,136059759.0,136059759.0,214780395.0,167779747.0,0.0,0.0,,51192503.0,10996777.0,5724547.0,7792764.0,JUMSY
30/06/2020,791331811.0,384296718.0,407035093.0,199637508.0,,163291756.0,,,,,241307003.0,195363388.0,0.0,0.0,,55208941.0,13051625.0,6520125.0,9229857.0,JUMSY
31/12/2022,531064000.0,206208000.0,324856000.0,-211148000.0,21924000.0,-177872000.0,-17.5,-17.5,10056039.0,10056039.0,-153303000.0,-177872000.0,,0.0,235846000.0,300158000.0,,11352000.0,0.0,YQ
31/12/2021,2184520000.0,878236000.0,1306284000.0,-1352192000.0,-114294000.0,-1441913000.0,-146.0,-146.0,9881114.0,9881114.0,-1258189000.0,-1441913000.0,,0.0,800163000.0,1858313000.0,,24573000.0,0.0,YQ
31/12/2020,1294371000.0,495671000.0,798700000.0,-1334116000.0,-11289000.0,-1339908000.0,-2234.0,-2234.0,1870069.0,1870069.0,-1281726000.0,-1339908000.0,,2837991000.0,614770000.0,1518046000.0,,8422000.0,2925000.0,YQ
31/10/2022,0.0,,,-5988198.0,-37366.0,-6002072.0,-0.17,-0.17,34691914.0,34691914.0,-5870744.0,-6002072.0,,,,1779030.0,4209168.0,23492.0,,BWCGF
31/10/2021,0.0,,,-9133618.0,-12377.0,-9124201.0,-0.35,-0.35,25797340.0,25797340.0,-9028616.0,-9124201.0,,,,2130654.0,7002964.0,21794.0,,BWCGF
31/10/2020,0.0,,,-2405291.0,311133.0,-2083636.0,-0.14,-0.14,15433245.0,15433245.0,-1835785.0,-2083636.0,,,,1259030.0,1146260.0,10521.0,,BWCGF
31/12/2022,0.0,,,-916353.0,15732992.0,14816639.0,,,,,-16649345.0,14816639.0,,,,916353.0,,,,NFYS.UN
31/12/2021,950500000.0,252800000.0,697700000.0,118400000.0,,81800000.0,0.259,0.257,284600000.0,284600000.0,163700000.0,81800000.0,-8000000.0,0.0,,,201400000.0,800000.0,10000000.0,REAMS
31/12/2020,910700000.0,245200000.0,665500000.0,85500000.0,,-18000000.0,-0.086,-0.086,284700000.0,284700000.0,135100000.0,-18000000.0,-4500000.0,0.0,,,197000000.0,900000.0,12800000.0,REAMS
